"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 04 07:59:56 GMT 2023","Tue Apr 04 07:59:56 GMT 2023","945","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_save_data_to_file",""
"passed","Tue Apr 04 07:58:54 GMT 2023","Tue Apr 04 07:58:54 GMT 2023","288","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login1",""
"passed","Tue Apr 04 07:58:59 GMT 2023","Tue Apr 04 07:59:00 GMT 2023","970","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_page_number",""
"passed","Tue Apr 04 07:59:09 GMT 2023","Tue Apr 04 07:59:25 GMT 2023","15899","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_delete",""
"passed","Tue Apr 04 07:59:27 GMT 2023","Tue Apr 04 07:59:34 GMT 2023","7548","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_create",""
"passed","Tue Apr 04 07:58:50 GMT 2023","Tue Apr 04 07:58:53 GMT 2023","2328","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration2",""
"passed","Tue Apr 04 07:58:42 GMT 2023","Tue Apr 04 07:58:45 GMT 2023","3452","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration",""
"passed","Tue Apr 04 07:59:01 GMT 2023","Tue Apr 04 07:59:02 GMT 2023","889","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_tags",""
"passed","Tue Apr 04 07:58:39 GMT 2023","Tue Apr 04 07:58:41 GMT 2023","2220","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_accept_cookies",""
"passed","Tue Apr 04 07:58:57 GMT 2023","Tue Apr 04 07:58:58 GMT 2023","275","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login3",""
"broken","Tue Apr 04 07:59:49 GMT 2023","Tue Apr 04 07:59:54 GMT 2023","5253","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_import_data_from_file",""
"passed","Tue Apr 04 07:59:58 GMT 2023","Tue Apr 04 07:59:59 GMT 2023","841","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_log_out",""
"passed","Tue Apr 04 07:59:06 GMT 2023","Tue Apr 04 07:59:08 GMT 2023","1910","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create2",""
"failed","Tue Apr 04 08:00:00 GMT 2023","Tue Apr 04 08:00:01 GMT 2023","836","test_conduit_vizsgaremek","test_registration","TestConduit","","","test_registration",""
"passed","Tue Apr 04 07:58:47 GMT 2023","Tue Apr 04 07:58:49 GMT 2023","2366","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration1",""
"failed","Tue Apr 04 07:59:03 GMT 2023","Tue Apr 04 07:59:05 GMT 2023","1651","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create1",""
"passed","Tue Apr 04 07:59:35 GMT 2023","Tue Apr 04 07:59:48 GMT 2023","12478","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_delete",""
"passed","Tue Apr 04 07:58:55 GMT 2023","Tue Apr 04 07:58:56 GMT 2023","828","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login2",""
