"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 04 09:00:28 GMT 2023","Tue Apr 04 09:00:29 GMT 2023","1066","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_save_data_to_file",""
"broken","Tue Apr 04 09:00:21 GMT 2023","Tue Apr 04 09:00:27 GMT 2023","5315","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_import_data_from_file",""
"passed","Tue Apr 04 09:00:04 GMT 2023","Tue Apr 04 09:00:12 GMT 2023","7316","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_create",""
"passed","Tue Apr 04 08:59:37 GMT 2023","Tue Apr 04 08:59:39 GMT 2023","1430","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_tags",""
"passed","Tue Apr 04 08:59:33 GMT 2023","Tue Apr 04 08:59:35 GMT 2023","1492","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_page_number",""
"passed","Tue Apr 04 09:00:30 GMT 2023","Tue Apr 04 09:00:31 GMT 2023","953","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_log_out",""
"passed","Tue Apr 04 08:59:30 GMT 2023","Tue Apr 04 08:59:31 GMT 2023","892","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login2",""
"broken","Tue Apr 04 08:59:08 GMT 2023","Tue Apr 04 08:59:18 GMT 2023","10393","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_accept_cookies",""
"passed","Tue Apr 04 08:59:28 GMT 2023","Tue Apr 04 08:59:28 GMT 2023","334","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login1",""
"passed","Tue Apr 04 08:59:24 GMT 2023","Tue Apr 04 08:59:25 GMT 2023","911","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration1",""
"passed","Tue Apr 04 09:00:13 GMT 2023","Tue Apr 04 09:00:20 GMT 2023","7099","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_delete",""
"failed","Tue Apr 04 08:59:40 GMT 2023","Tue Apr 04 08:59:42 GMT 2023","1727","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create1",""
"passed","Tue Apr 04 08:59:47 GMT 2023","Tue Apr 04 09:00:03 GMT 2023","16062","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_delete",""
"passed","Tue Apr 04 08:59:26 GMT 2023","Tue Apr 04 08:59:27 GMT 2023","895","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration2",""
"passed","Tue Apr 04 08:59:20 GMT 2023","Tue Apr 04 08:59:23 GMT 2023","2730","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration",""
"passed","Tue Apr 04 08:59:43 GMT 2023","Tue Apr 04 08:59:46 GMT 2023","2716","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create2",""
"passed","Tue Apr 04 08:59:32 GMT 2023","Tue Apr 04 08:59:32 GMT 2023","323","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login3",""
