"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Apr 04 09:04:53 GMT 2023","Tue Apr 04 09:04:55 GMT 2023","1894","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create1",""
"passed","Tue Apr 04 09:05:45 GMT 2023","Tue Apr 04 09:05:46 GMT 2023","1161","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_save_data_to_file",""
"passed","Tue Apr 04 09:04:56 GMT 2023","Tue Apr 04 09:04:59 GMT 2023","2682","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create2",""
"passed","Tue Apr 04 09:04:37 GMT 2023","Tue Apr 04 09:04:38 GMT 2023","974","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration1",""
"broken","Tue Apr 04 09:04:21 GMT 2023","Tue Apr 04 09:04:31 GMT 2023","10381","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_accept_cookies",""
"passed","Tue Apr 04 09:05:00 GMT 2023","Tue Apr 04 09:05:17 GMT 2023","16544","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_delete",""
"passed","Tue Apr 04 09:05:47 GMT 2023","Tue Apr 04 09:05:48 GMT 2023","984","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_log_out",""
"passed","Tue Apr 04 09:04:46 GMT 2023","Tue Apr 04 09:04:47 GMT 2023","367","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login3",""
"passed","Tue Apr 04 09:04:51 GMT 2023","Tue Apr 04 09:04:52 GMT 2023","1018","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_tags",""
"passed","Tue Apr 04 09:05:27 GMT 2023","Tue Apr 04 09:05:34 GMT 2023","7121","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_delete",""
"passed","Tue Apr 04 09:04:39 GMT 2023","Tue Apr 04 09:04:40 GMT 2023","924","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration2",""
"passed","Tue Apr 04 09:04:42 GMT 2023","Tue Apr 04 09:04:42 GMT 2023","373","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login1",""
"passed","Tue Apr 04 09:04:48 GMT 2023","Tue Apr 04 09:04:50 GMT 2023","1533","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_page_number",""
"passed","Tue Apr 04 09:05:35 GMT 2023","Tue Apr 04 09:05:44 GMT 2023","8333","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_import_data_from_file",""
"passed","Tue Apr 04 09:04:33 GMT 2023","Tue Apr 04 09:04:36 GMT 2023","2769","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration",""
"passed","Tue Apr 04 09:05:18 GMT 2023","Tue Apr 04 09:05:26 GMT 2023","7207","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_create",""
"passed","Tue Apr 04 09:04:43 GMT 2023","Tue Apr 04 09:04:44 GMT 2023","909","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login2",""
