"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 11 08:06:20 GMT 2023","Tue Apr 11 08:06:21 GMT 2023","1019","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration1",""
"passed","Tue Apr 11 08:06:12 GMT 2023","Tue Apr 11 08:06:15 GMT 2023","2412","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_cookies",""
"passed","Tue Apr 11 08:07:06 GMT 2023","Tue Apr 11 08:07:13 GMT 2023","7461","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_create",""
"passed","Tue Apr 11 08:07:55 GMT 2023","Tue Apr 11 08:08:01 GMT 2023","5583","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_save_data_to_file",""
"passed","Tue Apr 11 08:06:44 GMT 2023","Tue Apr 11 08:06:51 GMT 2023","6796","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create1",""
"passed","Tue Apr 11 08:07:15 GMT 2023","Tue Apr 11 08:07:30 GMT 2023","15634","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_delete",""
"passed","Tue Apr 11 08:06:52 GMT 2023","Tue Apr 11 08:07:04 GMT 2023","11898","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_delete",""
"passed","Tue Apr 11 08:06:29 GMT 2023","Tue Apr 11 08:06:29 GMT 2023","347","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login3",""
"passed","Tue Apr 11 08:06:37 GMT 2023","Tue Apr 11 08:06:43 GMT 2023","5482","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_tags",""
"passed","Tue Apr 11 08:06:16 GMT 2023","Tue Apr 11 08:06:19 GMT 2023","2740","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration",""
"passed","Tue Apr 11 08:06:22 GMT 2023","Tue Apr 11 08:06:23 GMT 2023","956","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration2",""
"passed","Tue Apr 11 08:06:31 GMT 2023","Tue Apr 11 08:06:36 GMT 2023","5503","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_page_number",""
"passed","Tue Apr 11 08:08:02 GMT 2023","Tue Apr 11 08:08:07 GMT 2023","5417","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_log_out",""
"passed","Tue Apr 11 08:07:32 GMT 2023","Tue Apr 11 08:07:54 GMT 2023","22242","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_import_data_from_file",""
"passed","Tue Apr 11 08:06:27 GMT 2023","Tue Apr 11 08:06:27 GMT 2023","931","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login2",""
"passed","Tue Apr 11 08:06:25 GMT 2023","Tue Apr 11 08:06:25 GMT 2023","373","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login1",""
