"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Mar 30 13:08:45 GMT 2023","Thu Mar 30 13:08:50 GMT 2023","5450","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_page_number",""
"broken","Thu Mar 30 13:09:21 GMT 2023","Thu Mar 30 13:09:24 GMT 2023","2308","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_log_out",""
"broken","Thu Mar 30 13:08:52 GMT 2023","Thu Mar 30 13:08:54 GMT 2023","2308","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_tags",""
"broken","Thu Mar 30 13:09:07 GMT 2023","Thu Mar 30 13:09:09 GMT 2023","2326","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_create",""
"broken","Thu Mar 30 13:09:18 GMT 2023","Thu Mar 30 13:09:20 GMT 2023","2305","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_save_data_to_file",""
"passed","Thu Mar 30 13:08:30 GMT 2023","Thu Mar 30 13:08:32 GMT 2023","2419","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration2",""
"passed","Thu Mar 30 13:08:37 GMT 2023","Thu Mar 30 13:08:40 GMT 2023","2440","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login2",""
"broken","Thu Mar 30 13:09:14 GMT 2023","Thu Mar 30 13:09:16 GMT 2023","2309","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_import_data_from_file",""
"broken","Thu Mar 30 13:08:59 GMT 2023","Thu Mar 30 13:09:01 GMT 2023","2336","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create2",""
"broken","Thu Mar 30 13:08:55 GMT 2023","Thu Mar 30 13:08:58 GMT 2023","2330","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create1",""
"passed","Thu Mar 30 13:08:26 GMT 2023","Thu Mar 30 13:08:29 GMT 2023","2610","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration1",""
"passed","Thu Mar 30 13:09:25 GMT 2023","Thu Mar 30 13:09:30 GMT 2023","4617","test_conduit_vizsgaremek","test_registration","TestConduit","","","test_registration",""
"broken","Thu Mar 30 13:09:03 GMT 2023","Thu Mar 30 13:09:05 GMT 2023","2316","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_delete",""
"passed","Thu Mar 30 13:08:34 GMT 2023","Thu Mar 30 13:08:36 GMT 2023","2329","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login1",""
"broken","Thu Mar 30 13:09:10 GMT 2023","Thu Mar 30 13:09:13 GMT 2023","2318","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_delete",""
"passed","Thu Mar 30 13:08:22 GMT 2023","Thu Mar 30 13:08:25 GMT 2023","2168","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_accept_cookies",""
"broken","Thu Mar 30 13:08:41 GMT 2023","Thu Mar 30 13:08:43 GMT 2023","2304","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login3",""
