"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Mar 30 13:01:38 GMT 2023","Thu Mar 30 13:01:41 GMT 2023","2325","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_tags",""
"passed","Thu Mar 30 13:01:34 GMT 2023","Thu Mar 30 13:01:37 GMT 2023","2347","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_page_number",""
"passed","Thu Mar 30 13:01:27 GMT 2023","Thu Mar 30 13:01:29 GMT 2023","2393","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login2",""
"broken","Thu Mar 30 13:01:57 GMT 2023","Thu Mar 30 13:01:59 GMT 2023","2304","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_delete",""
"passed","Thu Mar 30 13:01:12 GMT 2023","Thu Mar 30 13:01:14 GMT 2023","2154","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_accept_cookies",""
"broken","Thu Mar 30 13:02:08 GMT 2023","Thu Mar 30 13:02:10 GMT 2023","2317","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_log_out",""
"broken","Thu Mar 30 13:01:42 GMT 2023","Thu Mar 30 13:01:44 GMT 2023","2319","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create1",""
"passed","Thu Mar 30 13:01:19 GMT 2023","Thu Mar 30 13:01:22 GMT 2023","2384","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration2",""
"passed","Thu Mar 30 13:01:23 GMT 2023","Thu Mar 30 13:01:25 GMT 2023","2344","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login1",""
"passed","Thu Mar 30 13:01:15 GMT 2023","Thu Mar 30 13:01:18 GMT 2023","2585","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration1",""
"passed","Thu Mar 30 13:02:11 GMT 2023","Thu Mar 30 13:02:16 GMT 2023","4698","test_conduit_vizsgaremek","test_registration","TestConduit","","","test_registration",""
"broken","Thu Mar 30 13:02:04 GMT 2023","Thu Mar 30 13:02:06 GMT 2023","2290","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_save_data_to_file",""
"broken","Thu Mar 30 13:01:53 GMT 2023","Thu Mar 30 13:01:55 GMT 2023","2316","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_create",""
"broken","Thu Mar 30 13:02:00 GMT 2023","Thu Mar 30 13:02:03 GMT 2023","2286","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_import_data_from_file",""
"broken","Thu Mar 30 13:01:30 GMT 2023","Thu Mar 30 13:01:33 GMT 2023","2336","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login3",""
"broken","Thu Mar 30 13:01:46 GMT 2023","Thu Mar 30 13:01:48 GMT 2023","2304","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create2",""
"broken","Thu Mar 30 13:01:49 GMT 2023","Thu Mar 30 13:01:52 GMT 2023","2303","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_delete",""
