"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 04 09:27:55 GMT 2023","Tue Apr 04 09:28:03 GMT 2023","8266","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_import_data_from_file",""
"passed","Tue Apr 04 09:28:07 GMT 2023","Tue Apr 04 09:28:08 GMT 2023","858","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_log_out",""
"passed","Tue Apr 04 09:27:03 GMT 2023","Tue Apr 04 09:27:04 GMT 2023","819","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration2",""
"passed","Tue Apr 04 09:27:01 GMT 2023","Tue Apr 04 09:27:02 GMT 2023","880","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration1",""
"passed","Tue Apr 04 09:27:07 GMT 2023","Tue Apr 04 09:27:07 GMT 2023","814","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login2",""
"passed","Tue Apr 04 09:27:10 GMT 2023","Tue Apr 04 09:27:12 GMT 2023","1398","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_page_number",""
"failed","Tue Apr 04 09:27:15 GMT 2023","Tue Apr 04 09:27:17 GMT 2023","1646","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create1",""
"passed","Tue Apr 04 09:28:04 GMT 2023","Tue Apr 04 09:28:05 GMT 2023","988","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_save_data_to_file",""
"passed","Tue Apr 04 09:27:13 GMT 2023","Tue Apr 04 09:27:14 GMT 2023","942","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_tags",""
"passed","Tue Apr 04 09:27:09 GMT 2023","Tue Apr 04 09:27:09 GMT 2023","273","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login3",""
"passed","Tue Apr 04 09:27:05 GMT 2023","Tue Apr 04 09:27:05 GMT 2023","282","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login1",""
"passed","Tue Apr 04 09:27:39 GMT 2023","Tue Apr 04 09:27:46 GMT 2023","6994","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_create",""
"passed","Tue Apr 04 09:27:21 GMT 2023","Tue Apr 04 09:27:37 GMT 2023","16316","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_delete",""
"passed","Tue Apr 04 09:27:47 GMT 2023","Tue Apr 04 09:27:54 GMT 2023","6976","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_delete",""
"passed","Tue Apr 04 09:26:57 GMT 2023","Tue Apr 04 09:27:00 GMT 2023","2593","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration",""
"passed","Tue Apr 04 09:27:18 GMT 2023","Tue Apr 04 09:27:20 GMT 2023","1964","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create2",""
"broken","Tue Apr 04 09:26:35 GMT 2023","Tue Apr 04 09:26:56 GMT 2023","20430","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_accept_cookies",""
