"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 04 10:07:19 GMT 2023","Tue Apr 04 10:07:20 GMT 2023","294","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login3",""
"broken","Tue Apr 04 10:07:32 GMT 2023","Tue Apr 04 10:07:32 GMT 2023","251","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_delete",""
"passed","Tue Apr 04 10:07:21 GMT 2023","Tue Apr 04 10:07:22 GMT 2023","1426","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_page_number",""
"broken","Tue Apr 04 10:07:43 GMT 2023","Tue Apr 04 10:07:43 GMT 2023","248","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_import_data_from_file",""
"passed","Tue Apr 04 10:07:04 GMT 2023","Tue Apr 04 10:07:06 GMT 2023","2344","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_cookies",""
"passed","Tue Apr 04 10:07:45 GMT 2023","Tue Apr 04 10:07:46 GMT 2023","998","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_save_data_to_file",""
"passed","Tue Apr 04 10:07:08 GMT 2023","Tue Apr 04 10:07:10 GMT 2023","2605","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration",""
"passed","Tue Apr 04 10:07:35 GMT 2023","Tue Apr 04 10:07:42 GMT 2023","6998","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_delete",""
"passed","Tue Apr 04 10:07:47 GMT 2023","Tue Apr 04 10:07:48 GMT 2023","886","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_log_out",""
"passed","Tue Apr 04 10:07:17 GMT 2023","Tue Apr 04 10:07:18 GMT 2023","830","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login2",""
"passed","Tue Apr 04 10:07:14 GMT 2023","Tue Apr 04 10:07:15 GMT 2023","845","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration2",""
"broken","Tue Apr 04 10:07:33 GMT 2023","Tue Apr 04 10:07:34 GMT 2023","251","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_create",""
"failed","Tue Apr 04 10:07:26 GMT 2023","Tue Apr 04 10:07:27 GMT 2023","1210","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create1",""
"passed","Tue Apr 04 10:07:12 GMT 2023","Tue Apr 04 10:07:12 GMT 2023","867","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration1",""
"passed","Tue Apr 04 10:07:16 GMT 2023","Tue Apr 04 10:07:16 GMT 2023","302","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login1",""
"passed","Tue Apr 04 10:07:28 GMT 2023","Tue Apr 04 10:07:31 GMT 2023","2347","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create2",""
"passed","Tue Apr 04 10:07:24 GMT 2023","Tue Apr 04 10:07:25 GMT 2023","978","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_tags",""
