"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 04 09:59:02 GMT 2023","Tue Apr 04 09:59:03 GMT 2023","821","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login2",""
"passed","Tue Apr 04 09:58:49 GMT 2023","Tue Apr 04 09:58:52 GMT 2023","2325","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_cookies",""
"broken","Tue Apr 04 09:59:28 GMT 2023","Tue Apr 04 09:59:28 GMT 2023","250","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_import_data_from_file",""
"passed","Tue Apr 04 09:59:20 GMT 2023","Tue Apr 04 09:59:26 GMT 2023","6505","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_delete",""
"passed","Tue Apr 04 09:59:29 GMT 2023","Tue Apr 04 09:59:30 GMT 2023","942","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_save_data_to_file",""
"passed","Tue Apr 04 09:59:04 GMT 2023","Tue Apr 04 09:59:05 GMT 2023","278","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login3",""
"broken","Tue Apr 04 09:59:18 GMT 2023","Tue Apr 04 09:59:19 GMT 2023","246","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_create",""
"passed","Tue Apr 04 09:59:06 GMT 2023","Tue Apr 04 09:59:07 GMT 2023","949","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_page_number",""
"failed","Tue Apr 04 09:59:10 GMT 2023","Tue Apr 04 09:59:12 GMT 2023","1637","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create1",""
"passed","Tue Apr 04 09:58:53 GMT 2023","Tue Apr 04 09:58:55 GMT 2023","2590","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration",""
"broken","Tue Apr 04 09:59:17 GMT 2023","Tue Apr 04 09:59:17 GMT 2023","256","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_delete",""
"passed","Tue Apr 04 09:59:08 GMT 2023","Tue Apr 04 09:59:09 GMT 2023","890","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_tags",""
"passed","Tue Apr 04 09:59:31 GMT 2023","Tue Apr 04 09:59:32 GMT 2023","848","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_log_out",""
"passed","Tue Apr 04 09:59:13 GMT 2023","Tue Apr 04 09:59:16 GMT 2023","2431","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create2",""
"passed","Tue Apr 04 09:59:01 GMT 2023","Tue Apr 04 09:59:01 GMT 2023","288","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login1",""
"passed","Tue Apr 04 09:58:57 GMT 2023","Tue Apr 04 09:58:58 GMT 2023","871","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration1",""
"passed","Tue Apr 04 09:58:59 GMT 2023","Tue Apr 04 09:59:00 GMT 2023","839","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration2",""
