"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 11 09:26:23 GMT 2023","Tue Apr 11 09:26:30 GMT 2023","6624","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_name_modifie",""
"passed","Tue Apr 11 09:25:54 GMT 2023","Tue Apr 11 09:26:15 GMT 2023","21434","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_import_data_from_file",""
"passed","Tue Apr 11 09:24:37 GMT 2023","Tue Apr 11 09:24:39 GMT 2023","2422","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_cookies",""
"passed","Tue Apr 11 09:25:29 GMT 2023","Tue Apr 11 09:25:36 GMT 2023","6662","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_create",""
"passed","Tue Apr 11 09:26:17 GMT 2023","Tue Apr 11 09:26:22 GMT 2023","5453","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_save_data_to_file",""
"passed","Tue Apr 11 09:24:41 GMT 2023","Tue Apr 11 09:24:45 GMT 2023","3924","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration",""
"passed","Tue Apr 11 09:25:16 GMT 2023","Tue Apr 11 09:25:28 GMT 2023","11434","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_delete",""
"passed","Tue Apr 11 09:24:48 GMT 2023","Tue Apr 11 09:24:49 GMT 2023","850","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration2",""
"passed","Tue Apr 11 09:24:50 GMT 2023","Tue Apr 11 09:24:50 GMT 2023","316","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login1",""
"passed","Tue Apr 11 09:25:02 GMT 2023","Tue Apr 11 09:25:08 GMT 2023","5349","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_tags",""
"passed","Tue Apr 11 09:24:54 GMT 2023","Tue Apr 11 09:24:54 GMT 2023","305","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login3",""
"passed","Tue Apr 11 09:25:37 GMT 2023","Tue Apr 11 09:25:53 GMT 2023","15499","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_delete",""
"passed","Tue Apr 11 09:24:55 GMT 2023","Tue Apr 11 09:25:01 GMT 2023","5413","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_page_number",""
"passed","Tue Apr 11 09:26:31 GMT 2023","Tue Apr 11 09:26:36 GMT 2023","5307","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_log_out",""
"passed","Tue Apr 11 09:24:52 GMT 2023","Tue Apr 11 09:24:53 GMT 2023","865","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login2",""
"passed","Tue Apr 11 09:24:46 GMT 2023","Tue Apr 11 09:24:47 GMT 2023","890","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration1",""
"passed","Tue Apr 11 09:25:09 GMT 2023","Tue Apr 11 09:25:15 GMT 2023","6371","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create1",""
