"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 04 09:45:18 GMT 2023","Tue Apr 04 09:45:25 GMT 2023","6950","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_create",""
"passed","Tue Apr 04 09:45:47 GMT 2023","Tue Apr 04 09:45:48 GMT 2023","853","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_log_out",""
"passed","Tue Apr 04 09:44:39 GMT 2023","Tue Apr 04 09:44:40 GMT 2023","855","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration1",""
"failed","Tue Apr 04 09:44:54 GMT 2023","Tue Apr 04 09:44:55 GMT 2023","1170","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create1",""
"passed","Tue Apr 04 09:44:51 GMT 2023","Tue Apr 04 09:44:52 GMT 2023","988","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_tags",""
"passed","Tue Apr 04 09:44:49 GMT 2023","Tue Apr 04 09:44:50 GMT 2023","1402","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_page_number",""
"passed","Tue Apr 04 09:45:00 GMT 2023","Tue Apr 04 09:45:16 GMT 2023","16309","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_delete",""
"passed","Tue Apr 04 09:44:30 GMT 2023","Tue Apr 04 09:44:34 GMT 2023","4224","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_accept_cookies",""
"passed","Tue Apr 04 09:44:43 GMT 2023","Tue Apr 04 09:44:44 GMT 2023","283","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login1",""
"passed","Tue Apr 04 09:45:26 GMT 2023","Tue Apr 04 09:45:33 GMT 2023","6974","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_delete",""
"passed","Tue Apr 04 09:45:44 GMT 2023","Tue Apr 04 09:45:45 GMT 2023","998","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_save_data_to_file",""
"passed","Tue Apr 04 09:44:35 GMT 2023","Tue Apr 04 09:44:38 GMT 2023","2413","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration",""
"passed","Tue Apr 04 09:44:45 GMT 2023","Tue Apr 04 09:44:46 GMT 2023","818","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login2",""
"passed","Tue Apr 04 09:44:41 GMT 2023","Tue Apr 04 09:44:42 GMT 2023","818","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration2",""
"passed","Tue Apr 04 09:44:47 GMT 2023","Tue Apr 04 09:44:47 GMT 2023","269","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login3",""
"passed","Tue Apr 04 09:45:34 GMT 2023","Tue Apr 04 09:45:43 GMT 2023","8888","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_import_data_from_file",""
"passed","Tue Apr 04 09:44:56 GMT 2023","Tue Apr 04 09:44:59 GMT 2023","2405","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create2",""
