"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Mar 30 14:01:16 GMT 2023","Thu Mar 30 14:01:22 GMT 2023","5479","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create2",""
"passed","Thu Mar 30 14:00:47 GMT 2023","Thu Mar 30 14:00:49 GMT 2023","2358","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login1",""
"passed","Thu Mar 30 14:00:43 GMT 2023","Thu Mar 30 14:00:45 GMT 2023","2412","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration2",""
"broken","Thu Mar 30 14:01:27 GMT 2023","Thu Mar 30 14:01:29 GMT 2023","2341","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_create",""
"broken","Thu Mar 30 14:01:23 GMT 2023","Thu Mar 30 14:01:26 GMT 2023","2348","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_delete",""
"broken","Thu Mar 30 14:01:10 GMT 2023","Thu Mar 30 14:01:15 GMT 2023","5458","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create1",""
"broken","Thu Mar 30 14:01:31 GMT 2023","Thu Mar 30 14:01:33 GMT 2023","2348","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_delete",""
"broken","Thu Mar 30 14:01:38 GMT 2023","Thu Mar 30 14:01:40 GMT 2023","2340","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_save_data_to_file",""
"broken","Thu Mar 30 14:01:03 GMT 2023","Thu Mar 30 14:01:08 GMT 2023","5481","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_tags",""
"passed","Thu Mar 30 14:00:39 GMT 2023","Thu Mar 30 14:00:42 GMT 2023","2595","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration1",""
"broken","Thu Mar 30 14:01:42 GMT 2023","Thu Mar 30 14:01:44 GMT 2023","2345","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_log_out",""
"passed","Thu Mar 30 14:00:54 GMT 2023","Thu Mar 30 14:00:55 GMT 2023","360","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login3",""
"passed","Thu Mar 30 14:00:50 GMT 2023","Thu Mar 30 14:00:53 GMT 2023","2401","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login2",""
"passed","Thu Mar 30 14:00:36 GMT 2023","Thu Mar 30 14:00:38 GMT 2023","2154","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_accept_cookies",""
"passed","Thu Mar 30 14:01:46 GMT 2023","Thu Mar 30 14:01:50 GMT 2023","4609","test_conduit_vizsgaremek","test_registration","TestConduit","","","test_registration",""
"broken","Thu Mar 30 14:01:34 GMT 2023","Thu Mar 30 14:01:37 GMT 2023","2309","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_import_data_from_file",""
"broken","Thu Mar 30 14:00:56 GMT 2023","Thu Mar 30 14:01:01 GMT 2023","5442","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_page_number",""
