"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 30 14:51:03 GMT 2023","Thu Mar 30 14:51:06 GMT 2023","2357","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration1",""
"passed","Thu Mar 30 14:51:14 GMT 2023","Thu Mar 30 14:51:14 GMT 2023","295","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login3",""
"passed","Thu Mar 30 14:51:46 GMT 2023","Thu Mar 30 14:51:54 GMT 2023","8526","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_create",""
"passed","Thu Mar 30 14:51:23 GMT 2023","Thu Mar 30 14:51:26 GMT 2023","2015","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create2",""
"passed","Thu Mar 30 14:51:27 GMT 2023","Thu Mar 30 14:51:45 GMT 2023","17870","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_delete",""
"passed","Thu Mar 30 14:51:12 GMT 2023","Thu Mar 30 14:51:13 GMT 2023","837","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login2",""
"passed","Thu Mar 30 14:52:16 GMT 2023","Thu Mar 30 14:52:17 GMT 2023","1003","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_save_data_to_file",""
"passed","Thu Mar 30 14:51:11 GMT 2023","Thu Mar 30 14:51:11 GMT 2023","305","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login1",""
"failed","Thu Mar 30 14:51:21 GMT 2023","Thu Mar 30 14:51:22 GMT 2023","1258","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create1",""
"passed","Thu Mar 30 14:51:07 GMT 2023","Thu Mar 30 14:51:09 GMT 2023","2350","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration2",""
"passed","Thu Mar 30 14:51:16 GMT 2023","Thu Mar 30 14:51:17 GMT 2023","1467","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_page_number",""
"broken","Thu Mar 30 14:52:09 GMT 2023","Thu Mar 30 14:52:15 GMT 2023","5242","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_import_data_from_file",""
"passed","Thu Mar 30 14:51:00 GMT 2023","Thu Mar 30 14:51:02 GMT 2023","2465","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration",""
"passed","Thu Mar 30 14:51:18 GMT 2023","Thu Mar 30 14:51:20 GMT 2023","1324","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_tags",""
"passed","Thu Mar 30 14:50:56 GMT 2023","Thu Mar 30 14:50:58 GMT 2023","2069","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_accept_cookies",""
"passed","Thu Mar 30 14:51:56 GMT 2023","Thu Mar 30 14:52:08 GMT 2023","12507","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_delete",""
"passed","Thu Mar 30 14:52:18 GMT 2023","Thu Mar 30 14:52:19 GMT 2023","846","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_log_out",""
