"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 04 09:30:21 GMT 2023","Tue Apr 04 09:30:37 GMT 2023","16082","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_delete",""
"passed","Tue Apr 04 09:30:07 GMT 2023","Tue Apr 04 09:30:07 GMT 2023","369","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login3",""
"failed","Tue Apr 04 09:30:14 GMT 2023","Tue Apr 04 09:30:16 GMT 2023","1836","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create1",""
"passed","Tue Apr 04 09:31:09 GMT 2023","Tue Apr 04 09:31:10 GMT 2023","1004","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_log_out",""
"passed","Tue Apr 04 09:30:56 GMT 2023","Tue Apr 04 09:31:05 GMT 2023","8384","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_import_data_from_file",""
"passed","Tue Apr 04 09:30:03 GMT 2023","Tue Apr 04 09:30:03 GMT 2023","375","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login1",""
"passed","Tue Apr 04 09:29:58 GMT 2023","Tue Apr 04 09:29:59 GMT 2023","948","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration1",""
"broken","Tue Apr 04 09:29:32 GMT 2023","Tue Apr 04 09:29:52 GMT 2023","20780","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_accept_cookies",""
"passed","Tue Apr 04 09:30:11 GMT 2023","Tue Apr 04 09:30:13 GMT 2023","1449","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_tags",""
"passed","Tue Apr 04 09:30:01 GMT 2023","Tue Apr 04 09:30:01 GMT 2023","898","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration2",""
"passed","Tue Apr 04 09:29:54 GMT 2023","Tue Apr 04 09:29:57 GMT 2023","3215","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration",""
"passed","Tue Apr 04 09:30:48 GMT 2023","Tue Apr 04 09:30:55 GMT 2023","7159","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_delete",""
"passed","Tue Apr 04 09:30:08 GMT 2023","Tue Apr 04 09:30:10 GMT 2023","1574","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_page_number",""
"passed","Tue Apr 04 09:30:17 GMT 2023","Tue Apr 04 09:30:20 GMT 2023","2664","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create2",""
"passed","Tue Apr 04 09:30:04 GMT 2023","Tue Apr 04 09:30:05 GMT 2023","914","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login2",""
"passed","Tue Apr 04 09:31:06 GMT 2023","Tue Apr 04 09:31:07 GMT 2023","1218","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_save_data_to_file",""
"passed","Tue Apr 04 09:30:39 GMT 2023","Tue Apr 04 09:30:47 GMT 2023","7783","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_create",""
