"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 04 07:09:47 GMT 2023","Tue Apr 04 07:09:47 GMT 2023","348","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login2",""
"broken","Tue Apr 04 07:10:56 GMT 2023","Tue Apr 04 07:11:01 GMT 2023","5252","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_import_data_from_file",""
"broken","Tue Apr 04 07:10:37 GMT 2023","Tue Apr 04 07:10:42 GMT 2023","5271","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_delete",""
"passed","Tue Apr 04 07:11:26 GMT 2023","Tue Apr 04 07:11:28 GMT 2023","2462","test_conduit_vizsgaremek","test_registration","TestConduit","","","test_registration",""
"broken","Tue Apr 04 07:10:13 GMT 2023","Tue Apr 04 07:10:24 GMT 2023","10469","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create1",""
"passed","Tue Apr 04 07:09:48 GMT 2023","Tue Apr 04 07:09:49 GMT 2023","286","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login3",""
"passed","Tue Apr 04 07:09:38 GMT 2023","Tue Apr 04 07:09:41 GMT 2023","2378","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration1",""
"broken","Tue Apr 04 07:09:50 GMT 2023","Tue Apr 04 07:10:00 GMT 2023","10435","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_page_number",""
"broken","Tue Apr 04 07:11:03 GMT 2023","Tue Apr 04 07:11:13 GMT 2023","10435","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_save_data_to_file",""
"broken","Tue Apr 04 07:11:14 GMT 2023","Tue Apr 04 07:11:25 GMT 2023","10469","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_log_out",""
"broken","Tue Apr 04 07:10:02 GMT 2023","Tue Apr 04 07:10:12 GMT 2023","10468","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_tags",""
"passed","Tue Apr 04 07:09:42 GMT 2023","Tue Apr 04 07:09:44 GMT 2023","2331","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration2",""
"broken","Tue Apr 04 07:10:50 GMT 2023","Tue Apr 04 07:10:55 GMT 2023","5265","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_delete",""
"broken","Tue Apr 04 07:10:43 GMT 2023","Tue Apr 04 07:10:48 GMT 2023","5256","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_create",""
"broken","Tue Apr 04 07:10:25 GMT 2023","Tue Apr 04 07:10:35 GMT 2023","10504","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create2",""
"passed","Tue Apr 04 07:09:35 GMT 2023","Tue Apr 04 07:09:37 GMT 2023","2060","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_accept_cookies",""
"passed","Tue Apr 04 07:09:45 GMT 2023","Tue Apr 04 07:09:46 GMT 2023","334","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login1",""
