"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Apr 04 08:15:27 GMT 2023","Tue Apr 04 08:15:28 GMT 2023","1157","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create1",""
"passed","Tue Apr 04 08:15:22 GMT 2023","Tue Apr 04 08:15:23 GMT 2023","1410","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_page_number",""
"passed","Tue Apr 04 08:15:25 GMT 2023","Tue Apr 04 08:15:26 GMT 2023","933","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_tags",""
"passed","Tue Apr 04 08:15:57 GMT 2023","Tue Apr 04 08:16:09 GMT 2023","12447","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_delete",""
"passed","Tue Apr 04 08:15:32 GMT 2023","Tue Apr 04 08:15:48 GMT 2023","15839","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_delete",""
"broken","Tue Apr 04 08:16:11 GMT 2023","Tue Apr 04 08:16:16 GMT 2023","5221","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_import_data_from_file",""
"passed","Tue Apr 04 08:15:13 GMT 2023","Tue Apr 04 08:15:14 GMT 2023","852","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration1",""
"passed","Tue Apr 04 08:16:17 GMT 2023","Tue Apr 04 08:16:18 GMT 2023","961","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_save_data_to_file",""
"passed","Tue Apr 04 08:15:49 GMT 2023","Tue Apr 04 08:15:56 GMT 2023","6516","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_create",""
"passed","Tue Apr 04 08:16:19 GMT 2023","Tue Apr 04 08:16:20 GMT 2023","838","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_log_out",""
"passed","Tue Apr 04 08:15:29 GMT 2023","Tue Apr 04 08:15:31 GMT 2023","1874","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create2",""
"passed","Tue Apr 04 08:15:17 GMT 2023","Tue Apr 04 08:15:17 GMT 2023","273","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login1",""
"passed","Tue Apr 04 08:15:15 GMT 2023","Tue Apr 04 08:15:16 GMT 2023","812","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration2",""
"passed","Tue Apr 04 08:15:21 GMT 2023","Tue Apr 04 08:15:21 GMT 2023","243","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login3",""
"passed","Tue Apr 04 08:15:19 GMT 2023","Tue Apr 04 08:15:19 GMT 2023","804","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login2",""
"broken","Tue Apr 04 08:14:58 GMT 2023","Tue Apr 04 08:15:08 GMT 2023","10297","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_accept_cookies",""
"passed","Tue Apr 04 08:15:09 GMT 2023","Tue Apr 04 08:15:12 GMT 2023","2590","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration",""
