"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 04 14:12:39 GMT 2023","Tue Apr 04 14:12:39 GMT 2023","284","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login3",""
"passed","Tue Apr 04 14:14:09 GMT 2023","Tue Apr 04 14:14:14 GMT 2023","5294","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_log_out",""
"passed","Tue Apr 04 14:14:02 GMT 2023","Tue Apr 04 14:14:07 GMT 2023","5432","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_save_data_to_file",""
"passed","Tue Apr 04 14:12:47 GMT 2023","Tue Apr 04 14:12:52 GMT 2023","5377","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_tags",""
"passed","Tue Apr 04 14:13:39 GMT 2023","Tue Apr 04 14:14:01 GMT 2023","21386","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_import_data_from_file",""
"passed","Tue Apr 04 14:12:53 GMT 2023","Tue Apr 04 14:13:00 GMT 2023","6428","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_create1",""
"passed","Tue Apr 04 14:12:37 GMT 2023","Tue Apr 04 14:12:37 GMT 2023","823","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login2",""
"passed","Tue Apr 04 14:12:40 GMT 2023","Tue Apr 04 14:12:45 GMT 2023","5386","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_page_number",""
"passed","Tue Apr 04 14:13:23 GMT 2023","Tue Apr 04 14:13:38 GMT 2023","15469","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_delete",""
"passed","Tue Apr 04 14:12:24 GMT 2023","Tue Apr 04 14:12:26 GMT 2023","2227","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_cookies",""
"passed","Tue Apr 04 14:12:31 GMT 2023","Tue Apr 04 14:12:32 GMT 2023","863","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration1",""
"passed","Tue Apr 04 14:12:27 GMT 2023","Tue Apr 04 14:12:30 GMT 2023","2473","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration",""
"passed","Tue Apr 04 14:12:33 GMT 2023","Tue Apr 04 14:12:34 GMT 2023","832","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_registration2",""
"passed","Tue Apr 04 14:13:14 GMT 2023","Tue Apr 04 14:13:22 GMT 2023","7578","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_comment_create",""
"passed","Tue Apr 04 14:13:01 GMT 2023","Tue Apr 04 14:13:13 GMT 2023","11987","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_article_delete",""
"passed","Tue Apr 04 14:12:35 GMT 2023","Tue Apr 04 14:12:35 GMT 2023","294","test_conduit_vizsgaremek","test_conduit_vizsgaremek","TestConduit","","","test_login1",""
